game,round,num_iterations,max_depth,avg_depth,time_taken,num_children,value
317,32,586,2,0.5136518771331058,1.0,3,0.8694539249146758
318,1,347,2,2.0,1.0,3,-0.16492116333763915
318,2,320,2,2.0,1.0,3,-0.157033279220779
318,3,309,2,2.0,1.0,1,-0.1408365458484628
318,4,286,2,2.0,1.0,2,-0.13969214437367314
318,5,276,2,2.0,1.0,4,0.1878200483091799
318,6,237,2,2.0,1.0,3,0.23262814117989075
318,7,234,2,2.0,1.0,3,0.25808614709034816
318,8,244,2,2.0,1.0,5,0.2665222092299761
318,9,238,2,2.0,1.0,3,0.24410915395410665
318,10,234,2,2.0,1.0,3,-0.19800393544362282
318,11,238,2,2.0,1.0,1,-0.11651791256900476
318,12,274,2,2.0,1.0,7,0.14489789006879292
318,13,253,2,2.0,1.0,4,0.2525820354806186
318,14,274,2,2.0,1.0,2,0.28098083128568235
318,15,258,2,2.0,1.0,3,0.2502215375756953
318,16,247,2,2.0,1.0,4,0.25842905077127515
318,17,286,2,2.0,1.0,2,-0.21877358490566087
318,18,267,2,2.0,1.0,1,-0.23266882665777064
318,19,235,2,2.0,1.0,4,-0.21443534692444885
318,20,267,2,2.0,1.0,7,0.1170560826872694
318,21,243,2,2.0,1.0,4,0.23111620562809906
318,22,231,2,2.0,1.0,3,-0.2242932751134043
318,23,223,2,2.0,1.0,2,-0.23209418126584913
318,24,265,2,2.0,1.0,2,0.12354129456105378
318,25,270,2,2.0,1.0,2,0.22180291939568916
318,26,270,2,2.0,1.0,2,-0.2354753387723527
318,27,289,2,2.0,1.0,6,-0.24561468140594753
318,28,279,2,2.0,1.0,2,0.00210005219467078
318,29,263,2,2.0,1.0,2,0.21148967551622477
318,30,280,2,2.0,1.0,6,0.21908366825321873
319,1,346,2,2.0,1.0,3,-0.16226961663676837
319,2,316,2,2.0,1.0,2,-0.15789556962025394
319,3,304,2,2.0,1.0,1,-0.14157387927325868
319,4,285,2,2.0,1.0,1,-0.13418770780384515
319,5,273,2,2.0,1.0,2,0.17502346611721675
319,6,274,2,2.0,1.0,4,0.18507766083856692
319,7,219,2,2.0,1.0,3,0.23324318686220422
319,8,205,2,2.0,1.0,3,0.258966452564881
319,9,245,2,2.0,1.0,4,0.27896623837733586
319,10,248,2,2.0,1.0,4,0.25718535163081596
319,11,241,2,2.0,1.0,3,-0.11328957393395478
319,12,285,2,2.0,1.0,2,0.3123894068468876
319,13,221,2,2.0,1.0,3,0.39078116217646175
319,14,272,2,2.0,1.0,1,0.42071417083927193
319,15,259,2,2.0,1.0,2,0.43358722009458284
319,16,242,2,2.0,1.0,3,0.48987682407005584
319,17,371,2,2.0,1.0,3,0.5
319,18,750,2,0.12266666666666666,1.0,3,0.9693333333333334
320,1,356,2,2.0,1.0,3,-0.1616783707865173
320,2,313,2,2.0,1.0,3,-0.1569818341587247
320,3,291,2,2.0,1.0,2,-0.13679329454532943
320,4,288,2,2.0,1.0,2,-0.14375895765472324
320,5,275,2,2.0,1.0,3,0.10052161720028034
320,6,280,2,2.0,1.0,4,0.19853443305573246
320,7,258,2,2.0,1.0,2,0.2417611402329197
320,8,210,2,2.0,1.0,2,0.25910420285147906
320,9,227,2,2.0,1.0,3,0.2654465449804424
320,10,246,2,2.0,1.0,3,0.23339059674502646
320,11,276,2,2.0,1.0,3,0.1366996156727147
320,12,258,2,2.0,1.0,5,0.15772127327492566
320,13,213,2,2.0,1.0,6,0.022564989491541544
320,14,195,2,2.0,1.0,3,0.23443365695792936
320,15,219,2,2.0,1.0,3,0.2553176332084995
320,16,256,2,2.0,1.0,5,-0.20281591866117557
320,17,208,2,2.0,1.0,5,-0.16391518803929478
320,18,269,2,2.0,1.0,3,-0.21304662349705872
320,19,259,2,2.0,1.0,3,0.19414574399766518
320,20,206,2,2.0,1.0,4,0.2541981470718398
320,21,205,2,2.0,1.0,3,0.270697958004493
320,22,288,2,2.0,1.0,2,0.28429989662025185
320,23,242,2,2.0,1.0,6,0.27736479561957733
320,24,288,2,2.0,1.0,2,-0.19797504059817797
320,25,289,2,2.0,1.0,2,-0.22708853173599558
320,26,252,2,2.0,1.0,5,-0.21937140537069189
320,27,271,2,2.0,1.0,4,0.18702359570652893
320,28,208,2,2.0,1.0,3,0.23893152812795765
320,29,212,2,2.0,1.0,7,0.26335933294792135
320,30,279,2,2.0,1.0,1,0.26083888141775957
320,31,290,2,2.0,1.0,5,0.22405814867894824
320,32,294,2,2.0,1.0,1,-0.22523032581453697
320,33,272,2,2.0,1.0,4,-0.2342800056495156
320,34,277,2,2.0,1.0,5,0.08375137224355109
320,35,212,2,2.0,1.0,3,0.21949159213527947
320,36,248,2,2.0,1.0,2,0.2504287065199944
320,37,295,2,2.0,1.0,1,0.2387695417926156
320,38,277,2,2.0,1.0,6,0.2222360548398415
320,39,274,2,2.0,1.0,6,-0.26944024942074213
320,40,250,2,2.0,1.0,4,-0.2599141015208765
320,41,250,2,2.0,1.0,4,-0.059976920756135796
320,42,253,2,2.0,1.0,2,-0.042894360214514815
320,43,271,2,2.0,1.0,2,0.21806018753613848
320,44,271,2,2.0,1.0,2,-0.23684846293214093
320,45,262,2,2.0,1.0,2,-0.2674025616018454
320,46,281,2,2.0,1.0,6,-0.2714182663602891
320,47,255,2,2.0,1.0,6,-0.2695754818253962
320,48,258,2,2.0,1.0,2,-0.27978133519497594
321,1,357,2,2.0,1.0,3,-0.16108543417366922
321,2,333,2,2.0,1.0,3,-0.15821438331242346
321,3,300,2,2.0,1.0,2,-0.13275418706690967
321,4,279,2,2.0,1.0,3,-0.1488461538461534
321,5,269,2,2.0,1.0,3,0.13830050675515046
321,6,255,2,2.0,1.0,3,0.23577032450407023
321,7,231,2,2.0,1.0,4,0.24200758937546873
321,8,243,2,2.0,1.0,4,0.2690160162368191
321,9,241,2,2.0,1.0,1,0.24822342620552962
321,10,254,2,2.0,1.0,1,-0.21307017543859572
321,11,242,2,2.0,1.0,6,0.13292674022186432
321,12,191,2,2.0,1.0,3,0.25345777120755736
321,13,215,2,2.0,1.0,3,0.27607239411175866
321,14,200,2,2.0,1.0,3,0.28291341887983096
321,15,231,2,2.0,1.0,3,0.2593258313540453
321,16,204,2,2.0,1.0,5,-0.11967065168889862
321,17,234,2,2.0,1.0,5,0.1252618245512097
321,18,207,2,2.0,1.0,3,0.3717646786873849
321,19,212,2,2.0,1.0,4,0.390823802736249
321,20,205,2,2.0,1.0,3,0.3860496717683322
321,21,216,2,2.0,1.0,5,0.3945352948947186
321,22,219,2,2.0,1.0,6,0.4166759372099847
321,23,322,2,2.0,1.0,2,0.47305885577717455
321,24,303,2,2.0,1.0,2,0.47632880454108806
321,25,325,2,2.0,1.0,2,0.4331800479847567
321,26,329,2,2.0,1.0,2,0.4560971292309151
321,27,294,2,1.91156462585034,1.0,3,0.4772899375204589
321,28,409,2,1.9755501222493888,1.0,6,0.5
321,29,1201,2,0.1115736885928393,1.0,2,0.9721065778517902
322,1,355,2,2.0,1.0,3,-0.1648915331066857
322,2,326,2,2.0,1.0,3,-0.166140752100855
322,3,300,2,2.0,1.0,1,-0.140842393213873
322,4,285,2,2.0,1.0,1,-0.14934426229508144
322,5,284,2,2.0,1.0,4,0.2035601430816292
322,6,237,2,2.0,1.0,3,0.23080996031449416
322,7,200,2,2.0,1.0,3,0.25877500865375586
322,8,259,2,2.0,1.0,3,0.26466132593656044
322,9,254,2,2.0,1.0,3,0.25163095532790963
322,10,235,2,2.0,1.0,1,-0.20274778028138166
322,11,244,2,2.0,1.0,1,0.18515632070589208
322,12,201,2,2.0,1.0,3,0.24321511713900965
322,13,202,2,2.0,1.0,5,0.2635641881982474
322,14,199,2,2.0,1.0,5,0.25199341041316564
322,15,229,2,2.0,1.0,3,-0.208623188405797
322,16,194,2,2.0,1.0,1,-0.20512323858103595
322,17,209,2,2.0,1.0,3,0.23423672587577693
322,18,231,2,2.0,1.0,3,0.3312261529235513
322,19,215,2,2.0,1.0,3,0.28732301501205604
322,20,259,2,2.0,1.0,1,0.2888494008215545
322,21,235,2,2.0,1.0,1,0.3433393048298398
322,22,249,2,2.0,1.0,5,-0.021127302936181418
322,23,269,2,2.0,1.0,5,-0.20782873477606323
322,24,257,2,2.0,1.0,3,0.19693100644636807
322,25,229,2,2.0,1.0,6,0.35440208834625514
322,26,237,2,2.0,1.0,8,0.2785912073020426
322,27,269,2,2.0,1.0,4,0.2698890080036699
322,28,212,2,2.0,1.0,3,0.24356195178771148
322,29,206,2,2.0,1.0,3,-0.1321643595389873
322,30,255,2,2.0,1.0,10,-0.11221526207304076
322,31,219,2,2.0,1.0,6,-0.13608453780250673
322,32,201,2,2.0,1.0,4,-0.10547874933732983
322,33,220,2,2.0,1.0,3,0.28837662446256623
322,34,217,2,2.0,1.0,3,0.23071520561891887
322,35,245,2,2.0,1.0,6,0.23633283622371534
322,36,288,2,2.0,1.0,3,-0.2220922646784725
322,37,268,2,2.0,1.0,5,-0.23764683599330558
322,38,206,2,2.0,1.0,5,-0.21867464661714014
322,39,237,2,2.0,1.0,3,0.17255533634568124
322,40,233,2,2.0,1.0,3,0.22521819885008945
322,41,220,2,2.0,1.0,3,0.24475206898871374
322,42,265,2,2.0,1.0,1,0.2244733274180895
322,43,243,2,2.0,1.0,3,-0.16181656862325333
322,44,216,2,2.0,1.0,6,-0.13023921233384975
322,45,208,2,2.0,1.0,3,-0.13069391563212399
322,46,201,2,2.0,1.0,3,0.25022560279455525
322,47,207,2,2.0,1.0,3,0.3534419293618353
322,48,211,2,2.0,1.0,3,0.34525476627320123
322,49,243,2,2.0,1.0,1,0.3523508230452673
322,50,259,2,2.0,1.0,5,0.3493276765137218
322,51,294,2,2.0,1.0,6,-0.09708440796128208
322,52,288,2,2.0,1.0,3,-0.25616236162361716
322,53,267,2,2.0,1.0,5,-0.22819972435964544
322,54,255,2,2.0,1.0,3,0.17604256851195857
322,55,284,2,2.0,1.0,2,0.21801164597157446
322,56,262,2,2.0,1.0,4,-0.22907424928562756
322,57,276,2,2.0,1.0,3,-0.25094307548258293
322,58,262,2,2.0,1.0,4,-0.24326115348523164
322,59,284,2,2.0,1.0,1,-0.23661149023911307
322,60,282,2,2.0,1.0,1,-0.2576771253363839
322,61,279,2,2.0,1.0,2,-0.2802697107516834
322,62,291,2,2.0,1.0,4,-0.2732505389064981
323,1,361,2,2.0,1.0,3,-0.1646885267023125
323,2,331,2,2.0,1.0,3,-0.15933898045814446
323,3,294,2,2.0,1.0,2,-0.13396936396936382
323,4,281,2,2.0,1.0,3,-0.1423730517848158
323,5,278,2,2.0,1.0,3,-0.1337951636235448
323,6,282,2,2.0,1.0,2,0.16165294990099413
323,7,276,2,2.0,1.0,4,0.18587244967899733
323,8,236,2,2.0,1.0,3,0.23820150813036206
323,9,227,2,2.0,1.0,3,0.2587709913550401
323,10,246,2,2.0,1.0,2,0.281412569290333
323,11,279,2,2.0,1.0,5,0.2389639010605744
323,12,282,2,2.0,1.0,4,-0.20041360879843723
323,13,262,2,2.0,1.0,4,-0.20911596332950558
323,14,264,2,2.0,1.0,3,0.19218163081263606
323,15,245,2,2.0,1.0,3,0.25660770756469065
323,16,273,2,2.0,1.0,1,0.2680982764523503
323,17,252,2,2.0,1.0,1,0.1840854916270806
323,18,286,2,2.0,1.0,1,0.24398834856323529
323,19,220,2,2.0,1.0,11,-0.2085571155829545
323,20,226,2,2.0,1.0,3,-0.24162782430360824
323,21,255,2,2.0,1.0,1,-0.2573501059284105
323,22,235,2,2.0,1.0,6,-0.23889108591732525
323,23,260,2,2.0,1.0,4,-0.23468006095825525
323,24,256,2,2.0,1.0,4,-0.26335338105294787
323,25,253,2,2.0,1.0,4,-0.27916244447488897
323,26,283,2,1.9540636042402826,1.0,1,-0.28644886363636485
323,27,298,2,2.0,1.0,1,-0.40863429438543336
324,1,365,2,2.0,1.0,3,-0.16195608380338422
324,2,334,2,2.0,1.0,1,-0.1575519661314309
324,3,306,2,2.0,1.0,1,-0.1341463197071048
324,4,294,2,2.0,1.0,1,-0.14889960379756265
324,5,274,2,2.0,1.0,2,0.1759614067906439
324,6,276,2,2.0,1.0,2,0.22717400653709763
324,7,252,2,2.0,1.0,4,0.252535294122961
324,8,189,2,2.0,1.0,3,0.2654693282131423
324,9,244,2,2.0,1.0,1,0.2363668131781097
324,10,263,2,2.0,1.0,1,-0.20241899801333216
324,11,259,2,2.0,1.0,3,0.20529481114107276
324,12,205,2,2.0,1.0,5,0.24245899090114745
324,13,231,2,2.0,1.0,3,0.26455421561960996
324,14,269,2,2.0,1.0,4,0.2597344081084826
324,15,250,2,2.0,1.0,5,-0.09584893882280185
324,16,281,2,2.0,1.0,5,-0.2083735325314545
324,17,280,2,2.0,1.0,5,0.20543395610079399
324,18,250,2,2.0,1.0,5,0.2516714595299096
324,19,221,2,2.0,1.0,4,0.2496832215999213
324,20,267,2,2.0,1.0,3,0.26508033045194224
324,21,211,2,2.0,1.0,3,0.2573589804123904
324,22,287,2,2.0,1.0,4,-0.19688714741457833
324,23,281,2,2.0,1.0,7,-0.23197491362644945
324,24,283,2,2.0,1.0,3,-0.20817699965477585
324,25,278,2,2.0,1.0,1,0.18483569828229973
324,26,230,2,2.0,1.0,3,0.2584745062904757
324,27,274,2,2.0,1.0,2,0.2691480424983601
324,28,264,2,2.0,1.0,1,0.24936158013365442
324,29,265,2,2.0,1.0,4,-0.19771500324410335
324,30,229,2,2.0,1.0,5,-0.21348322135911177
324,31,265,2,2.0,1.0,5,0.20855692735724202
324,32,214,2,2.0,1.0,3,0.2449702649640851
324,33,238,2,2.0,1.0,3,0.24009450439773009
324,34,269,2,2.0,1.0,1,-0.20867277465632986
324,35,234,2,2.0,1.0,7,-0.18844008631897705
324,36,205,2,2.0,1.0,5,-0.19944487218804752
324,37,243,2,2.0,1.0,3,0.18708325271293544
324,38,208,2,2.0,1.0,3,0.24084003295003034
324,39,226,2,2.0,1.0,4,0.2482112195809895
324,40,261,2,2.0,1.0,1,0.3711855196411324
324,41,281,2,2.0,1.0,5,0.36456848130561836
324,42,252,2,2.0,1.0,3,0.0315849822437407
324,43,231,2,2.0,1.0,3,0.2505465944779796
324,44,211,2,2.0,1.0,3,0.3810607033839063
324,45,218,2,2.0,1.0,3,0.39084882366364854
324,46,200,2,2.0,1.0,1,0.38512977387430003
324,47,232,2,1.8620689655172413,1.0,6,0.4855591551129833
324,48,227,2,2.0,1.0,3,0.5
324,49,248,2,2.0,1.0,1,0.5
324,50,246,2,2.0,1.0,11,0.47723482770809716
324,51,219,2,2.0,1.0,3,0.5
324,52,254,2,2.0,1.0,11,0.5
324,53,341,2,2.0,1.0,3,0.5
324,54,1135,2,0.04933920704845815,1.0,12,0.9876651982378855
325,1,355,2,2.0,1.0,3,-0.16474451359318681
325,2,323,2,2.0,1.0,3,-0.16646010186757154
325,3,301,2,2.0,1.0,2,-0.14106727402373756
325,4,290,2,2.0,1.0,1,-0.1488590604026852
325,5,281,2,2.0,1.0,4,0.20219992793893457
325,6,216,2,2.0,1.0,5,0.2313926705078394
325,7,200,2,2.0,1.0,3,0.25112408048700335
325,8,239,2,2.0,1.0,3,0.26662162162162273
325,9,255,2,2.0,1.0,5,0.23435960591132973
325,10,260,2,2.0,1.0,4,-0.2075137071993249
325,11,233,2,2.0,1.0,5,-0.216808181265808
325,12,240,2,2.0,1.0,2,0.1745232027258338
325,13,186,2,2.0,1.0,3,0.25728531617276357
325,14,181,2,2.0,1.0,3,0.2670437670108307
325,15,202,2,2.0,1.0,4,0.2729889617669133
325,16,218,2,2.0,1.0,6,0.34716940730627344
325,17,251,2,2.0,1.0,1,-0.0953722621084586
325,18,279,2,2.0,1.0,3,0.334762562558373
325,19,221,2,2.0,1.0,1,0.3832480443891201
325,20,254,2,2.0,1.0,3,0.4071751875687488
325,21,242,2,2.0,1.0,6,0.42740630205222585
325,22,241,2,2.0,1.0,9,0.45396394288152925
325,23,289,2,1.643598615916955,1.0,1,0.49500670744310055
325,24,331,2,2.0,1.0,3,0.5
325,25,283,2,2.0,1.0,13,0.5
325,26,794,2,0.2304785894206549,1.0,3,0.9408060453400504
326,1,360,2,2.0,1.0,3,-0.16500000000000042
326,2,322,2,2.0,1.0,1,-0.15924516358745056
326,3,298,2,2.0,1.0,1,-0.13286429139959677
326,4,291,2,2.0,1.0,1,-0.14263027295285288
326,5,270,2,2.0,1.0,1,-0.13400006135761766
326,6,274,2,2.0,1.0,2,0.1559251082386411
326,7,244,2,2.0,1.0,2,0.24089529605725965
326,8,205,2,2.0,1.0,3,0.23545977124208423
326,9,242,2,2.0,1.0,3,0.2656060606060607
326,10,217,2,2.0,1.0,3,0.23518598470303007
326,11,245,2,2.0,1.0,3,-0.1997128062067916
326,12,251,2,2.0,1.0,3,-0.21303597309407996
326,13,243,2,2.0,1.0,3,0.20299725591957374
326,14,200,2,2.0,1.0,5,0.2549418542830196
326,15,258,2,2.0,1.0,3,0.24007577550667017
326,16,277,2,2.0,1.0,2,-0.20712168333326836
326,17,271,2,2.0,1.0,5,-0.23140162411403986
326,18,270,2,2.0,1.0,3,-0.21688540477236173
326,19,244,2,2.0,1.0,3,0.18936453818647692
326,20,215,2,2.0,1.0,1,0.23894916988936327
326,21,240,2,2.0,1.0,3,0.24560912495398385
326,22,294,2,2.0,1.0,1,0.22002799385422248
326,23,283,2,2.0,1.0,6,-0.22299046368314018
326,24,283,2,2.0,1.0,3,-0.24970297029703015
326,25,275,2,2.0,1.0,4,-0.22583760736198688
326,26,280,2,2.0,1.0,3,0.1818570554724761
326,27,213,2,2.0,1.0,3,0.23083539053865215
326,28,201,2,2.0,1.0,3,0.24633693427020031
326,29,269,2,2.0,1.0,2,0.24445132745476134
326,30,268,2,2.0,1.0,7,0.21946656298502318
326,31,227,2,2.0,1.0,3,-0.1748490319517337
326,32,278,2,2.0,1.0,2,-0.2683812949640295
326,33,265,2,2.0,1.0,1,-0.28191434846266394
327,1,358,2,2.0,1.0,3,-0.16140660116868955
327,2,328,2,2.0,1.0,3,-0.15739222463880642
327,3,303,2,2.0,1.0,1,-0.133530750979943
327,4,273,2,2.0,1.0,3,-0.14893537345126728
327,5,277,2,2.0,1.0,3,0.1389356480868943
327,6,273,2,2.0,1.0,4,0.1921071428571425
327,7,255,2,2.0,1.0,3,0.24242713377204853
327,8,259,2,2.0,1.0,2,0.24094693447029547
327,9,254,2,2.0,1.0,3,0.24087477070402188
327,10,239,2,2.0,1.0,2,0.2480535402200395
327,11,244,2,2.0,1.0,8,0.07092599231956204
327,12,211,2,2.0,1.0,3,0.25039118590918585
327,13,190,2,2.0,1.0,1,0.35629630169848203
327,14,198,2,2.0,1.0,1,0.39144333046568947
327,15,229,2,2.0,1.0,5,0.40008367541547013
327,16,263,2,2.0,1.0,1,0.41930968283319514
327,17,261,2,2.0,1.0,1,0.43431690786892974
327,18,280,2,2.0,1.0,6,0.44435739418561265
327,19,295,2,2.0,1.0,6,0.4200689613132746
327,20,250,2,2.0,1.0,8,0.1382213752739213
327,21,257,2,1.8404669260700388,1.0,4,0.48079817070089487
327,22,857,2,0.13185530921820304,1.0,4,0.9667444574095683
328,1,357,2,2.0,1.0,3,-0.16152661064425758
328,2,332,2,2.0,1.0,2,-0.15741860352420334
328,3,307,2,2.0,1.0,2,-0.13457729563580834
328,4,292,2,2.0,1.0,3,-0.15079470198675451
328,5,268,2,2.0,1.0,2,0.17357941063911186
328,6,268,2,2.0,1.0,3,0.22672894365564195
328,7,207,2,2.0,1.0,3,0.23868929015926935
328,8,201,2,2.0,1.0,3,0.25681465706890816
328,9,248,2,2.0,1.0,1,0.25055612295538565
328,10,250,2,2.0,1.0,1,0.12405188556234442
328,11,205,2,2.0,1.0,3,0.08748912081019852
328,12,197,2,2.0,1.0,3,0.2671858143072351
328,13,229,2,2.0,1.0,1,0.29303140316270687
328,14,235,2,2.0,1.0,1,0.2814774694554359
328,15,229,2,2.0,1.0,12,0.26609550290551554
328,16,223,2,2.0,1.0,3,-0.09169776235093692
328,17,191,2,2.0,1.0,4,-0.075091309264174
328,18,211,2,2.0,1.0,7,-0.07839827907385155
328,19,232,2,2.0,1.0,3,0.17310273772662546
328,20,244,2,2.0,1.0,2,0.39256782879292257
328,21,230,2,2.0,1.0,2,0.4330540553725795
328,22,249,2,2.0,1.0,4,0.42806829246914263
328,23,208,2,2.0,1.0,5,0.30692176802244053
328,24,224,2,2.0,1.0,4,0.30450007717245325
328,25,237,2,2.0,1.0,3,0.2943960143913405
328,26,277,2,1.5379061371841156,1.0,3,0.43858309846009813
328,27,203,2,2.0,1.0,3,0.20508875074001962
328,28,245,2,1.9959183673469387,1.0,2,0.4366355846213987
328,29,266,2,2.0,1.0,4,0.45937788819299324
328,30,319,2,2.0,1.0,3,0.5
328,31,385,2,2.0,1.0,3,0.5
328,32,806,2,0.27667493796526055,1.0,3,0.9286600496277916
329,1,349,2,2.0,1.0,3,-0.16523357264737143
329,2,319,2,2.0,1.0,3,-0.15904830801382613
329,3,299,2,2.0,1.0,2,-0.1333544248393741
329,4,282,2,2.0,1.0,1,-0.14841671234241854
329,5,274,2,2.0,1.0,2,0.17378889283251922
329,6,268,2,2.0,1.0,2,0.2319273052004432
329,7,206,2,2.0,1.0,2,0.242924668481168
329,8,258,2,2.0,1.0,1,0.2661985207840419
329,9,258,2,2.0,1.0,1,0.23659922928708893
329,10,249,2,2.0,1.0,5,-0.19795063627580795
329,11,224,2,2.0,1.0,3,-0.20968551177265068
329,12,245,2,2.0,1.0,5,0.212163674253613
329,13,193,2,2.0,1.0,3,0.23694545211922588
329,14,191,2,2.0,1.0,4,0.26570791333193744
329,15,261,2,2.0,1.0,4,0.26617366285052646
329,16,199,2,2.0,1.0,5,0.27568687803861897
329,17,231,2,2.0,1.0,5,0.2819552144731022
329,18,203,2,2.0,1.0,5,-0.19405499694458042
329,19,217,2,2.0,1.0,5,-0.2043160924748553
329,20,215,2,2.0,1.0,3,0.2051566162122305
329,21,211,2,2.0,1.0,2,0.2634679247855483
329,22,202,2,2.0,1.0,3,0.29145031238320135
329,23,213,2,2.0,1.0,5,0.3215623467396481
329,24,261,2,2.0,1.0,3,0.2767978578311949
329,25,265,2,2.0,1.0,5,0.25668793935709955
329,26,266,2,2.0,1.0,2,-0.1971096806157118
329,27,262,2,2.0,1.0,5,-0.20360980873028145
329,28,270,2,2.0,1.0,5,0.2221738297703137
329,29,218,2,2.0,1.0,3,0.25189965008334636
329,30,229,2,2.0,1.0,3,0.2817328864013781
329,31,281,2,2.0,1.0,4,0.28864379602292256
329,32,270,2,2.0,1.0,4,0.2520238465846409
329,33,255,2,2.0,1.0,6,0.26285550610014957
329,34,264,2,2.0,1.0,5,0.2824334564166005
329,35,267,2,2.0,1.0,5,0.30215581863321456
329,36,335,2,2.0,1.0,5,-0.07938992012967011
329,37,335,2,2.0,1.0,8,-0.08421413522063739
329,38,331,2,2.0,1.0,4,-0.08373900928072997
329,39,268,2,2.0,1.0,3,0.3141900790166803
329,40,276,2,2.0,1.0,7,0.3794870468993878
329,41,295,2,2.0,1.0,3,0.37604293882720113
329,42,326,2,2.0,1.0,7,0.37661575030066824
329,43,323,2,2.0,1.0,8,0.3562127249368084
329,44,383,2,1.8903394255874673,1.0,9,-0.21485338461091033
330,1,349,2,2.0,1.0,3,-0.16192988370133135
330,2,320,2,2.0,1.0,1,-0.15758658439490403
330,3,296,2,2.0,1.0,1,-0.13414723333323728
330,4,295,2,2.0,1.0,4,-0.1487608655020198
330,5,272,2,2.0,1.0,3,0.13703277097641078
330,6,249,2,2.0,1.0,3,0.23041717249441437
330,7,202,2,2.0,1.0,3,0.2589367633987297
330,8,243,2,2.0,1.0,3,0.2656567534076828
330,9,261,2,2.0,1.0,7,0.2439770985282996
330,10,252,2,2.0,1.0,3,-0.2117820069204156
330,11,208,2,2.0,1.0,1,-0.21742586770977307
330,12,201,2,2.0,1.0,1,0.17949333395307254
330,13,201,2,2.0,1.0,3,0.24840775425319733
330,14,241,2,2.0,1.0,3,0.24960735683344995
330,15,229,2,2.0,1.0,3,-0.19968939194747787
330,16,243,2,2.0,1.0,7,-0.22047569359508148
330,17,249,2,2.0,1.0,3,0.1741970096452287
330,18,186,2,2.0,1.0,4,0.23892000179075013
330,19,198,2,2.0,1.0,3,0.23337078651685306
330,20,213,2,2.0,1.0,3,0.2707476884523176
330,21,256,2,2.0,1.0,2,0.18433464750036727
330,22,198,2,2.0,1.0,3,0.23439027414310595
330,23,248,2,2.0,1.0,6,0.1787036035019908
330,24,200,2,2.0,1.0,5,0.3863585238196975
330,25,219,2,2.0,1.0,5,0.3930567928668212
330,26,235,2,2.0,1.0,3,0.44505609877847613
330,27,268,2,2.0,1.0,5,0.4440640613495535
330,28,296,2,2.0,1.0,2,0.4711960255032242
330,29,347,2,2.0,1.0,4,0.5
330,30,293,2,2.0,1.0,7,0.5
330,31,317,2,2.0,1.0,3,0.5
330,32,276,2,2.0,1.0,4,0.5
330,33,284,2,2.0,1.0,9,0.5
330,34,377,2,2.0,1.0,3,0.5
330,35,1181,2,0.06435224386113463,1.0,7,0.9839119390347163
331,1,354,2,2.0,1.0,3,-0.16505649717514168
331,2,331,2,2.0,1.0,3,-0.16648113719110763
331,3,317,2,2.0,1.0,1,-0.14097793711564016
331,4,293,2,2.0,1.0,2,-0.14160297239915062
331,5,273,2,2.0,1.0,4,0.1661657768677525
331,6,212,2,2.0,1.0,3,0.24209432167597955
331,7,206,2,2.0,1.0,3,0.2609272818314619
331,8,263,2,2.0,1.0,1,0.27247132291759313
331,9,264,2,2.0,1.0,5,0.240452060632435
331,10,267,2,2.0,1.0,5,-0.2091042843186059
331,11,257,2,2.0,1.0,5,-0.20693683993967343
331,12,228,2,2.0,1.0,3,0.18650018845062455
331,13,208,2,2.0,1.0,3,0.2507429304898482
331,14,207,2,2.0,1.0,3,0.2604254461069855
331,15,203,2,2.0,1.0,5,0.2635006275974782
331,16,226,2,2.0,1.0,5,0.24195400772958944
331,17,213,2,2.0,1.0,3,-0.20450378195096475
331,18,221,2,2.0,1.0,3,-0.13067782379228682
331,19,311,2,2.0,1.0,2,0.22622630115070894
331,20,237,2,2.0,1.0,3,0.3741384450803489
331,21,229,2,2.0,1.0,1,0.41040432937142274
331,22,284,2,2.0,1.0,3,0.4185246732482063
331,23,296,2,2.0,1.0,5,0.42537998627966417
331,24,304,2,2.0,1.0,1,0.026982960613957833
331,25,258,2,2.0,1.01,2,0.012452564442762253
331,26,234,2,2.0,1.0,3,0.005403260192890877
331,27,224,2,2.0,1.0,2,0.015388126224224155
331,28,240,2,2.0,1.0,1,-0.03920941709264018
331,29,223,2,2.0,1.0,6,0.3670876739719971
331,30,240,2,2.0,1.0,5,0.37489568592953737
331,31,331,2,2.0,1.0,1,0.36293349028722416
331,32,274,2,2.0,1.0,3,-0.07611561880426604
331,33,310,2,2.0,1.0,3,0.01571849268777207
331,34,241,2,2.0,1.0,3,0.010189268577737687
331,35,305,2,2.0,1.0,6,0.04499050031352382
331,36,216,2,2.0,1.0,3,0.4967465248269343
331,37,251,2,2.0,1.0,2,0.49988974861248286
331,38,309,2,2.0,1.0,1,0.38114470662040606
331,39,324,2,2.0,1.0,1,0.3823040086207458
331,40,351,2,2.0,1.0,2,0.011857514964102154
331,41,292,2,2.0,1.0,4,0.22618398447631372
331,42,289,2,2.0,1.0,3,0.5
331,43,614,2,0.46254071661237783,1.0,3,0.8819218241042345
332,1,356,2,2.0,1.0,3,-0.16252106741573075
332,2,320,2,2.0,1.0,2,-0.15734577922077903
332,3,304,2,2.0,1.0,1,-0.14083437378579183
332,4,285,2,2.0,1.0,2,-0.13969214437367314
332,5,272,2,2.0,1.0,1,0.18442727626314936
332,6,242,2,2.0,1.0,3,0.23395598777979237
332,7,222,2,2.0,1.0,3,0.2592205037951243
